 eventID,datetime,latitude,longitude,magnitude,mag_type,depth,phasecount,azimuth_gap,location,kategori_magnitude,mag_type_encoded,location_encoded
bmg2023eagv,2023-02-27 01:35:51.134699+00:00,-1.659602046,120.2083893,2.914270245,MLv,10,13.0,116.1307335,"Sulawesi, Indonesia",Ringan,2,29
bmg2023dzxm,2023-02-26 20:51:39.676275+00:00,-6.541996479,104.216629,3.550165584,M,10,24.0,201.4838181,"Sunda Strait, Indonesia",Sedang,0,33
bmg2023dzxa,2023-02-26 20:38:12.170806+00:00,-2.895439148,127.6043701,2.781534762,M,28,17.0,95.56379604,Ceram Sea,Ringan,0,7
bmg2023dzfk,2023-02-26 11:44:24.321439+00:00,-9.356805801,115.9497833,3.721197435,M,31,56.0,202.808754,"South of Bali, Indonesia",Sedang,0,23
bmg2023dzbb,2023-02-26 09:32:07.109269+00:00,1.588512182,120.4608459,3.338009027,M,25,27.0,208.1411667,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dyzd,2023-02-26 08:34:32.003269+00:00,1.445321798,122.9003296,4.292203543,Mw,37,40.0,167.9852291,"Minahassa Peninsula, Sulawesi",Sedang,4,13
bmg2023dyun,2023-02-26 06:14:45.467225+00:00,1.704484582,125.8424911,3.314018137,M,12,17.0,87.34407043,Northern Molucca Sea,Sedang,0,17
bmg2023dyue,2023-02-26 06:04:03.573983+00:00,-0.2152213454,124.7310638,3.332851354,M,16,15.0,138.0281134,Southern Molucca Sea,Sedang,0,26
bmg2023dytv,2023-02-26 05:52:48.275373+00:00,1.713990927,125.8718414,4.956073273,Mw,40,54.0,115.9083051,Northern Molucca Sea,Sedang,4,17
bmg2023dyts,2023-02-26 05:49:33.237852+00:00,1.395728946,128.9275055,3.78849848,M,14,31.0,158.0403976,"Halmahera, Indonesia",Sedang,0,10
bmg2023dypw,2023-02-26 03:53:05.078089+00:00,5.709821224,126.5450745,4.751138914,M,20,49.0,174.5834961,"Mindanao, Philippines",Sedang,0,14
bmg2023dyhh,2023-02-25 23:32:50.365462+00:00,-0.2871231437,124.5466309,4.587681219,Mw,50,30.0,84.45878053,Southern Molucca Sea,Sedang,4,26
bmg2023dyfl,2023-02-25 22:36:56.597901+00:00,-7.844002724,119.0254669,2.878025384,M,27,16.0,176.7571449,Flores Sea,Ringan,0,9
bmg2023dyeq,2023-02-25 22:13:16.551850+00:00,1.446944952,126.3634949,3.697793899,M,10,21.0,61.79409933,Northern Molucca Sea,Sedang,0,17
bmg2023dyer,2023-02-25 22:12:33.840952+00:00,3.7413764,97.26008606,2.587981629,M,30,16.0,152.1788712,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dydr,2023-02-25 21:43:15.277862+00:00,0.9876837134,98.4217453,4.194143291,M,20,42.0,76.69799805,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2023dycy,2023-02-25 21:21:46.852570+00:00,-9.793496132,119.716568,3.301019222,M,25,26.0,178.6735229,"Sumba Region, Indonesia",Sedang,0,31
bmg2023dxyq,2023-02-25 19:10:35.264818+00:00,-2.948337317,128.917984,2.541911853,M,10,9.0,153.6115646,Ceram Sea,Ringan,0,7
bmg2023dxvp,2023-02-25 17:39:11.249237+00:00,2.018997908,126.6687393,3.380822088,M,14,22.0,83.61632898,Northern Molucca Sea,Sedang,0,17
bmg2023dxuq,2023-02-25 17:09:58.855924+00:00,-7.800661564,118.5945816,3.093708012,M,32,29.0,144.0941391,Flores Sea,Sedang,0,9
bmg2023dxst,2023-02-25 16:13:01.134840+00:00,-2.413983822,140.4838104,2.57623844,MLv,10,6.0,233.7365494,Near North Coast of West Papua,Ringan,2,15
bmg2023dxsb,2023-02-25 15:51:16.643427+00:00,-0.7652152777,121.9749298,3.339844223,M,10,19.0,71.05836487,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dxrd,2023-02-25 15:23:55.541637+00:00,0.7870921493,98.68076324,3.555538305,M,39,29.0,126.2108307,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2023dxpg,2023-02-25 14:26:16.954696+00:00,-3.661531687,137.1655884,3.620467911,M,26,17.0,123.4603882,"West Papua, Indonesia",Sedang,0,39
bmg2023dxoi,2023-02-25 13:58:15.632483+00:00,-2.70936656,129.6552277,3.485735956,M,10,23.0,78.42237091,"Seram, Indonesia",Sedang,0,22
bmg2023dxng,2023-02-25 13:26:14.181508+00:00,-9.083339691,118.8704529,3.561037136,M,10,32.0,136.5996399,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2023dxmp,2023-02-25 13:06:22.819210+00:00,-0.7242203355,122.0422821,3.333950447,M,10,26.0,70.299263,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dxbd,2023-02-25 07:17:59.483420+00:00,1.545239806,128.5365906,4.047330043,M,25,19.0,140.9970779,"Halmahera, Indonesia",Sedang,0,10
bmg2023dwxm,2023-02-25 05:28:12.737408+00:00,3.488539457,127.4857178,3.579184053,MLv,10,6.0,205.9699707,"Talaud Islands, Indonesia",Sedang,2,34
bmg2023dwxl,2023-02-25 05:26:29.323750+00:00,3.222708702,127.1471558,3.65455518,M,12,10.0,163.4398041,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023dwxc,2023-02-25 05:16:36.237651+00:00,-9.591597557,116.5030594,3.237250455,M,33,35.0,208.5057907,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2023dwwl,2023-02-25 04:55:47.662128+00:00,-5.523928165,131.1925964,3.628031778,M,29,13.0,129.1100464,Banda Sea,Sedang,0,3
bmg2023dwvh,2023-02-25 04:21:20.228206+00:00,-1.630259991,100.355423,2.900691228,M,27,16.0,127.4260702,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2023dwsw,2023-02-25 03:08:02.187949+00:00,-5.532106876,103.1572723,3.821603691,M,10,25.0,179.2104492,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2023dwrj,2023-02-25 02:21:52.420074+00:00,-2.507673979,140.6663361,3.151010456,M,10,9.0,175.1936646,Near North Coast of West Papua,Sedang,0,15
bmg2023dvxj,2023-02-24 16:16:35.272053+00:00,2.2940979,126.7017288,3.292735026,M,26,25.0,133.6882324,Northern Molucca Sea,Sedang,0,17
bmg2023dvwx,2023-02-24 16:02:29.572439+00:00,4.267965794,126.6618881,3.76151875,M,25,11.0,162.978714,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023dvui,2023-02-24 14:43:34.936048+00:00,-3.541786671,100.9103851,3.479990099,M,10,18.0,175.039444,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2023dvsw,2023-02-24 13:59:53.675686+00:00,-8.245848656,124.5688934,3.241059726,MLv,10,12.0,91.92205811,Timor Region,Sedang,2,36
bmg2023dvks,2023-02-24 09:52:12.828160+00:00,-1.844405174,137.8920288,3.413251141,MLv,40,11.0,169.4866638,Near North Coast of West Papua,Sedang,2,15
bmg2023dvkl,2023-02-24 09:43:53.586227+00:00,-2.504232407,140.8940125,2.38251093,MLv,39,8.0,293.4991608,Near North Coast of West Papua,Ringan,2,15
bmg2023dvjy,2023-02-24 09:28:55.532497+00:00,-2.453265429,140.7047729,3.260043114,M,10,11.0,278.968277,Near North Coast of West Papua,Sedang,0,15
bmg2023dvjb,2023-02-24 09:02:55.749257+00:00,3.668876648,128.6972504,4.213518587,Mw,10,24.0,234.0135425,"North of Halmahera, Indonesia",Sedang,4,16
bmg2023dvfn,2023-02-24 07:15:31.415595+00:00,-2.482228994,120.9449081,2.57737644,MLv,17,19.0,102.562027,"Sulawesi, Indonesia",Ringan,2,29
bmg2023dvfl,2023-02-24 07:13:12.964191+00:00,-9.563910484,111.4595108,3.81725971,M,13,11.0,277.3097992,"South of Java, Indonesia",Sedang,0,24
bmg2023dvcw,2023-02-24 05:54:31.647071+00:00,-8.556707382,121.9967422,2.500253934,MLv,22,14.0,122.0661774,"Flores Region, Indonesia",Ringan,2,8
bmg2023dvcp,2023-02-24 05:46:42.986173+00:00,-2.420749664,140.7471771,2.685372463,MLv,10,8.0,257.8724823,Near North Coast of West Papua,Ringan,2,15
bmg2023dvbz,2023-02-24 05:27:27.065452+00:00,-2.853035927,127.5931549,2.673543842,MLv,22,16.0,100.9661978,Ceram Sea,Ringan,2,7
bmg2023dvbr,2023-02-24 05:18:37.188876+00:00,-8.849943161,116.863266,2.658770581,MLv,10,27.0,136.6629791,"Sumbawa Region, Indonesia",Ringan,2,32
bmg2023dvbn,2023-02-24 05:14:07.002648+00:00,-1.614857078,120.1859283,2.471835851,MLv,10,18.0,71.37314987,"Sulawesi, Indonesia",Ringan,2,29
bmg2023dvbm,2023-02-24 05:12:33.045995+00:00,-1.610692859,120.1791763,2.992188412,MLv,10,33.0,66.73243713,"Sulawesi, Indonesia",Ringan,2,29
bmg2023dvbl,2023-02-24 05:12:03.865448+00:00,-8.129754066,124.3203964,3.25198406,MLv,10,29.0,126.770462,Timor Region,Sedang,2,36
bmg2023dvbb,2023-02-24 04:59:58.947702+00:00,-5.878971577,103.3692474,3.26895427,MLv,13,29.0,187.9566193,"Southern Sumatra, Indonesia",Sedang,2,27
bmg2023duym,2023-02-24 03:41:10.211824+00:00,-2.89430809,118.8750381,2.340861522,MLv,13,15.0,107.9891815,"Sulawesi, Indonesia",Ringan,2,29
bmg2023duwv,2023-02-24 02:51:53.282653+00:00,-2.722046852,121.8520508,3.082110226,MLv,10,25.0,85.25463867,"Sulawesi, Indonesia",Sedang,2,29
bmg2023duvt,2023-02-24 02:18:51.371670+00:00,-6.268489361,104.4316025,3.174892293,MLv,22,15.0,184.4693527,"Sunda Strait, Indonesia",Sedang,2,33
bmg2023duvf,2023-02-24 02:02:44.746431+00:00,-0.5329286456,100.1226425,2.817699603,M,10,20.0,95.95318604,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2023dumw,2023-02-23 21:49:41.609424+00:00,0.187544331,96.70220947,3.565097081,M,28,36.0,235.8097153,Off West Coast of Northern Sumatra,Sedang,0,19
bmg2023dujc,2023-02-23 19:54:55.224309+00:00,-2.47136426,140.7005463,2.220676897,MLv,10,9.0,276.457428,Near North Coast of West Papua,Ringan,2,15
bmg2023duho,2023-02-23 19:08:30.224684+00:00,-2.979622602,128.8369751,2.998736765,M,10,20.0,78.95584488,Ceram Sea,Ringan,0,7
bmg2023duha,2023-02-23 18:52:33.215349+00:00,0.9006175995,126.9081497,2.961238356,M,14,22.0,62.42961121,Northern Molucca Sea,Ringan,0,17
bmg2023dufz,2023-02-23 18:21:29.479634+00:00,-4.591773033,99.2773056,4.208129384,M,27,52.0,146.5339203,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2023duew,2023-02-23 17:46:44.193248+00:00,0.2662779689,125.1949921,3.46185355,M,18,34.0,74.93084717,Northern Molucca Sea,Sedang,0,17
bmg2023ducb,2023-02-23 16:21:30.233925+00:00,0.7704364657,121.5032272,2.632888318,M,49,21.0,140.748291,"Minahassa Peninsula, Sulawesi",Ringan,0,13
bmg2023dubu,2023-02-23 16:14:25.093083+00:00,3.781738997,126.6690598,4.230449195,M,30,38.0,130.4148319,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023duam,2023-02-23 15:34:11.874159+00:00,-0.5567574501,120.9082794,3.078978027,M,10,31.0,47.87757874,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dtzk,2023-02-23 15:01:18.992298+00:00,-8.927836418,109.8505859,3.509606017,M,12,38.0,220.9754944,"Java, Indonesia",Sedang,0,12
bmg2023dtvz,2023-02-23 13:18:08.232416+00:00,-8.769704819,117.6494827,2.480869957,M,7,24.0,118.0426559,"Sumbawa Region, Indonesia",Ringan,0,32
bmg2023dtvc,2023-02-23 12:51:24.511755+00:00,1.348629951,126.6155319,4.142964453,M,17,58.0,61.8485024,Northern Molucca Sea,Sedang,0,17
bmg2023dtuq,2023-02-23 12:36:42.176453+00:00,-4.023206711,136.6485596,3.821714462,M,10,23.0,80.06213379,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dtsk,2023-02-23 11:29:32.287255+00:00,-4.315837383,129.4976807,2.749528896,M,22,12.0,177.7784729,Banda Sea,Ringan,0,3
bmg2023dtrc,2023-02-23 10:49:34.707925+00:00,-6.793779373,107.1094971,2.255775526,MLv,21,13.0,110.7916985,"Java, Indonesia",Ringan,2,12
bmg2023dtqw,2023-02-23 10:43:00.051860+00:00,0.9645093679,127.793045,3.895794992,M,10,30.0,49.42756081,"Halmahera, Indonesia",Sedang,0,10
bmg2023dtno,2023-02-23 09:02:17.131343+00:00,-2.222143888,120.710968,2.628887017,M,10,25.0,75.53596497,"Sulawesi, Indonesia",Ringan,0,29
bmg2023dssj,2023-02-22 22:20:04.518516+00:00,5.260659695,95.54610443,2.925166155,M,14,22.0,123.7625885,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dsoz,2023-02-22 20:37:04.509192+00:00,-2.44669652,140.7259216,2.45006311,MLv,10,9.0,281.8271027,Near North Coast of West Papua,Ringan,2,15
bmg2023dsos,2023-02-22 20:29:41.545191+00:00,-2.453384161,140.7038879,2.778780701,M,10,10.0,251.1559753,Near North Coast of West Papua,Ringan,0,15
bmg2023dskj,2023-02-22 18:17:53.226171+00:00,1.102341771,127.4962845,3.727601141,M,10,36.0,56.17831802,"Halmahera, Indonesia",Sedang,0,10
bmg2023dsff,2023-02-22 15:41:04.809741+00:00,-2.662972927,120.6660919,2.182855499,M,10,15.0,82.85955811,"Sulawesi, Indonesia",Ringan,0,29
bmg2023dsej,2023-02-22 15:15:14.506816+00:00,-3.415298939,128.3526306,2.348027206,M,10,13.0,118.9791489,"Seram, Indonesia",Ringan,0,22
bmg2023dsbt,2023-02-22 13:55:56.554916+00:00,-2.473746538,140.7070618,2.826131434,M,10,10.0,250.785141,Near North Coast of West Papua,Ringan,0,15
bmg2023dsba,2023-02-22 13:34:45.310785+00:00,-7.631100178,117.905304,3.209704464,M,23,47.0,143.2416878,Bali Sea,Sedang,0,2
bmg2023drxz,2023-02-22 12:01:40.985955+00:00,3.470777512,95.59443665,4.129455209,Mw,30,46.0,206.356278,Off West Coast of Northern Sumatra,Sedang,4,19
bmg2023drui,2023-02-22 10:11:32.185068+00:00,-0.3142249584,122.9824905,2.724770897,M,26,11.0,139.4886627,"Minahassa Peninsula, Sulawesi",Ringan,0,13
bmg2023drti,2023-02-22 09:40:43.723194+00:00,2.517901659,128.3897705,4.07275233,M,22,11.0,239.439621,"Halmahera, Indonesia",Sedang,0,10
bmg2023drol,2023-02-22 07:12:34.939743+00:00,-4.493000507,102.6697617,3.008127758,M,40,21.0,134.4234467,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2023droe,2023-02-22 07:04:25.489436+00:00,-7.788579941,118.5690765,3.744093858,M,26,33.0,172.2677994,Flores Sea,Sedang,0,9
bmg2023drif,2023-02-22 04:04:34.844012+00:00,-0.2114928365,132.6067657,3.629995609,M,5,13.0,231.9465332,"West Papua Region, Indonesia",Sedang,0,38
bmg2023drgy,2023-02-22 03:25:59.487283+00:00,-7.143588543,106.9249802,2.873726345,M,11,23.0,116.1481934,"Java, Indonesia",Ringan,0,12
bmg2023drgv,2023-02-22 03:21:51.676702+00:00,-9.169960022,124.8309402,3.305750263,M,32,12.0,178.1970348,Timor Region,Sedang,0,36
bmg2023drbg,2023-02-22 00:32:40.911906+00:00,2.127235889,97.84764099,2.841424688,M,28,24.0,130.9000549,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dqzn,2023-02-21 23:40:14.729582+00:00,4.641326427,126.4315948,4.096356271,M,51,18.0,162.0870361,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023dqxy,2023-02-21 22:52:43.810424+00:00,0.3746958971,98.62503815,3.016393218,M,13,21.0,180.0996704,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2023dqwo,2023-02-21 22:10:26.613941+00:00,-1.314864159,97.43708801,3.619527592,M,10,26.0,250.7395554,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2023dqsm,2023-02-21 20:07:31.726229+00:00,-3.036960363,127.2753525,3.184274567,M,16,23.0,90.21484375,"Seram, Indonesia",Sedang,0,22
bmg2023dqrq,2023-02-21 19:41:52.442343+00:00,1.246597767,126.3295059,3.372949519,M,10,26.0,70.95428276,Northern Molucca Sea,Sedang,0,17
bmg2023dqqj,2023-02-21 19:02:40.006934+00:00,-3.02452302,127.2550735,3.709156317,M,15,25.0,91.34684753,"Seram, Indonesia",Sedang,0,22
bmg2023dqpg,2023-02-21 18:29:03.575045+00:00,-0.4714735448,133.2327728,3.009910855,M,10,11.0,220.273468,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dqlu,2023-02-21 16:44:03.472085+00:00,-1.942259073,121.8712769,2.940768477,M,10,9.0,235.0183563,"Sulawesi, Indonesia",Ringan,0,29
bmg2023dqkw,2023-02-21 16:15:56.267350+00:00,-6.175487518,130.0960541,4.868106644,Mw,46,52.0,94.09795563,Banda Sea,Sedang,4,3
bmg2023dqjo,2023-02-21 15:36:36.437701+00:00,-9.539481163,117.7542572,2.916092662,M,20,41.0,196.2750778,"Sumbawa Region, Indonesia",Ringan,0,32
bmg2023dqin,2023-02-21 15:05:26.670915+00:00,-2.935344458,127.9008484,2.810130971,M,14,20.0,98.70376587,Ceram Sea,Ringan,0,7
bmg2023dqbw,2023-02-21 11:43:21.131695+00:00,-9.385102272,115.9421463,3.18623928,M,30,57.0,216.9439087,"South of Bali, Indonesia",Sedang,0,23
bmg2023dqbu,2023-02-21 11:41:41.504795+00:00,-3.446962833,128.3551025,2.216611482,M,11,14.0,131.0882187,"Seram, Indonesia",Ringan,0,22
bmg2023dpyw,2023-02-21 10:12:21.711563+00:00,-3.61122632,131.2838593,3.233826647,M,29,22.0,161.2341995,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dptq,2023-02-21 07:34:11.850717+00:00,-2.672179937,120.7427521,2.395846413,M,10,14.0,205.4333801,"Sulawesi, Indonesia",Ringan,0,29
bmg2023dpmh,2023-02-21 03:50:55.958767+00:00,0.2967506647,96.62645721,4.168356648,Mw,11,35.0,241.4005811,Off West Coast of Northern Sumatra,Sedang,4,19
bmg2023dpkg,2023-02-21 02:49:53.788286+00:00,-8.372570992,120.5846329,2.903998316,M,28,19.0,92.7137692,"Flores Region, Indonesia",Ringan,0,8
bmg2023dpkh,2023-02-21 02:49:20.748254+00:00,-0.6539984941,127.8271027,2.37176467,M,5,9.0,184.8932476,"Halmahera, Indonesia",Ringan,0,10
bmg2023dpie,2023-02-21 01:46:44.353908+00:00,3.047106028,126.2992554,3.735042206,M,21,26.0,91.90093422,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023dpgl,2023-02-21 00:52:53.476247+00:00,4.585106373,95.2591095,2.807241505,M,31,14.0,273.3657627,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dowz,2023-02-20 20:06:53.587596+00:00,0.4384478033,119.6680603,3.450277942,M,10,30.0,142.6813278,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023doqx,2023-02-20 17:02:52.176684+00:00,-8.307005882,117.9799118,3.245680742,M,10,38.0,60.25530243,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2023doqm,2023-02-20 16:50:24.315488+00:00,2.546335459,97.92214203,1.882166108,M,52,20.0,94.68357849,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023doou,2023-02-20 15:58:27.160884+00:00,2.413869143,96.36563873,3.282870699,M,20,25.0,121.293457,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2023dofl,2023-02-20 11:15:15.087529+00:00,-3.746073246,133.4868164,4.743322889,M,10,48.0,50.86069489,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dnzr,2023-02-20 08:20:44.850013+00:00,2.341748238,96.73324585,3.062446612,M,12,21.0,131.0912018,"Northern Sumatra, Indonesia",Sedang,0,18
bmg2023dnjf,2023-02-20 00:01:21.574254+00:00,2.778993368,127.0285645,4.754385614,M,30,56.0,131.1537781,Northern Molucca Sea,Sedang,0,17
bmg2023dniw,2023-02-19 23:51:08.615093+00:00,1.829091311,99.14266968,2.428087915,M,10,15.0,133.7234969,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dnfe,2023-02-19 21:59:25.425855+00:00,-7.611812115,106.02005,3.432481018,M,21,48.0,206.6601181,"Java, Indonesia",Sedang,0,12
bmg2023dnfd,2023-02-19 21:57:38.610787+00:00,-1.452533841,134.2883453,3.287504219,M,20,15.0,107.0153275,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dneq,2023-02-19 21:42:30.118129+00:00,4.443461418,96.61289978,2.52256646,M,10,20.0,73.07696724,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dnem,2023-02-19 21:38:55.379832+00:00,-5.175760746,102.5564499,2.574298841,M,10,15.0,136.9975815,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2023dneg,2023-02-19 21:31:41.903493+00:00,-6.118277073,108.3303223,2.815838431,M,10,24.0,272.0279846,"Java, Indonesia",Ringan,0,12
bmg2023dndj,2023-02-19 21:04:37.523073+00:00,-6.229538918,108.2538452,3.626931561,M,10,63.0,180.7550049,"Java, Indonesia",Sedang,0,12
bmg2023dnda,2023-02-19 20:53:56.192851+00:00,0.8770676255,125.8523941,4.034502891,M,10,54.0,53.22969055,Northern Molucca Sea,Sedang,0,17
bmg2023dncx,2023-02-19 20:51:00.222494+00:00,0.8129284978,125.7997131,3.769442253,M,10,18.0,144.3641052,Northern Molucca Sea,Sedang,0,17
bmg2023dncr,2023-02-19 20:43:14.576756+00:00,-5.192131042,103.2627258,2.945374665,M,19,21.0,233.3504639,"Southern Sumatra, Indonesia",Ringan,0,27
bmg2023dnbm,2023-02-19 20:07:23.246478+00:00,3.392411709,126.5534134,3.522969627,M,37,22.0,113.7763338,"Talaud Islands, Indonesia",Sedang,0,34
bmg2023dnbh,2023-02-19 20:01:34.640781+00:00,1.288691998,127.1224747,2.552795969,M,10,6.0,257.3429451,"Halmahera, Indonesia",Ringan,0,10
bmg2023dmve,2023-02-19 16:56:46.693280+00:00,-7.263013363,104.8946228,3.553234177,M,11,39.0,207.37146,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2023dmtw,2023-02-19 16:16:18.032757+00:00,-8.283489227,109.0036621,3.211246321,M,29,40.0,209.6016312,"Java, Indonesia",Sedang,0,12
bmg2023dmtm,2023-02-19 16:05:06.424363+00:00,-2.347281456,128.7906494,3.784909589,M,11,39.0,70.12438202,Ceram Sea,Sedang,0,7
bmg2023dmst,2023-02-19 15:42:23.916241+00:00,-8.312408447,117.9793625,2.851703838,M,10,35.0,60.02801514,"Sumbawa Region, Indonesia",Ringan,0,32
bmg2023dmnb,2023-02-19 12:50:09.273207+00:00,-9.80141449,119.8521957,2.959531545,M,50,30.0,169.0749588,"Sumba Region, Indonesia",Ringan,0,31
bmg2023dmgm,2023-02-19 09:31:00.133225+00:00,-8.348315239,117.6492691,3.242941645,M,10,41.0,123.8379669,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2023dmej,2023-02-19 08:26:35.751914+00:00,2.900110245,127.1882095,4.101721667,M,12,30.0,147.8309937,Northern Molucca Sea,Sedang,0,17
bmg2023dmee,2023-02-19 08:20:07.498015+00:00,1.84393549,125.9789429,3.710974205,M,18,24.0,98.63782501,Northern Molucca Sea,Sedang,0,17
bmg2023dmed,2023-02-19 08:19:49.612092+00:00,-2.615222454,140.5642853,2.435298507,M,27,11.0,108.4823341,Near North Coast of West Papua,Ringan,0,15
bmg2023dmce,2023-02-19 07:19:42.092648+00:00,2.094894171,126.1315384,4.059320615,M,30,38.0,71.43740177,Northern Molucca Sea,Sedang,0,17
bmg2023dmbz,2023-02-19 07:14:21.819157+00:00,-2.553993702,140.6730957,2.403580288,M,10,8.0,132.8369789,Near North Coast of West Papua,Ringan,0,15
bmg2023dmbj,2023-02-19 06:55:18.273724+00:00,-2.080613375,133.7052155,3.165617756,M,10,15.0,110.1753235,"West Papua Region, Indonesia",Sedang,0,38
bmg2023dmbc,2023-02-19 06:47:06.387162+00:00,-7.306920052,104.8564148,3.751708135,M,10,52.0,209.1729736,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2023dlyv,2023-02-19 05:38:26.322656+00:00,-2.565916777,140.6968842,2.296518536,M,10,8.0,163.0496912,Near North Coast of West Papua,Ringan,0,15
bmg2023dlxv,2023-02-19 05:08:39.117968+00:00,-7.067829132,104.9432449,3.438445243,M,10,49.0,203.0309677,"Southwest of Sumatra, Indonesia",Sedang,0,28
bmg2023dlxs,2023-02-19 05:04:35.928770+00:00,-8.021033287,107.2806702,3.003315856,M,14,38.0,232.8695526,"Java, Indonesia",Sedang,0,12
bmg2023dlxd,2023-02-19 04:47:24.513095+00:00,-3.455779076,101.4776535,3.555559475,M,17,59.0,149.0676575,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2023dlxb,2023-02-19 04:45:32.597953+00:00,2.782159805,127.0476379,3.667874282,M,18,22.0,132.473259,Northern Molucca Sea,Sedang,0,17
bmg2023dlwn,2023-02-19 04:28:44.074251+00:00,-0.9129004478,100.6923294,3.250358218,M,10,40.0,63.86204529,"Southern Sumatra, Indonesia",Sedang,0,27
bmg2023dlui,2023-02-19 03:21:57.579717+00:00,-9.714260101,119.0638275,2.926068902,M,12,33.0,206.0857162,"Sumba Region, Indonesia",Ringan,0,31
bmg2023dlth,2023-02-19 02:51:05.086584+00:00,-2.593979359,130.1073914,3.055934939,M,10,24.0,87.15189743,"Seram, Indonesia",Sedang,0,22
bmg2023dlno,2023-02-18 23:57:20.403351+00:00,0.5869353414,119.5126801,3.401467211,M,17,26.0,159.3610916,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dlin,2023-02-18 21:24:01.564361+00:00,0.5824074149,119.5674057,3.74978965,M,11,38.0,120.8162308,"Minahassa Peninsula, Sulawesi",Sedang,0,13
bmg2023dlhr,2023-02-18 20:58:39.061781+00:00,-8.098583221,117.7968445,3.143334167,M,23,40.0,132.3706665,"Sumbawa Region, Indonesia",Sedang,0,32
bmg2023dlhe,2023-02-18 20:43:08.061515+00:00,-8.612705231,123.7677994,4.22760737,M,10,61.0,44.09744263,"Flores Region, Indonesia",Sedang,0,8
bmg2023dldn,2023-02-18 18:53:19.978179+00:00,-1.471350551,120.0908203,3.210744722,M,10,45.0,63.68254089,"Sulawesi, Indonesia",Sedang,0,29
bmg2023dlbz,2023-02-18 18:06:02.780624+00:00,-2.765784264,130.2868042,3.379319845,M,12,14.0,116.9610214,"Seram, Indonesia",Sedang,0,22
bmg2023dlbl,2023-02-18 17:50:21.821146+00:00,-1.520146132,120.097084,2.260792743,M,10,13.0,90.06476593,"Sulawesi, Indonesia",Ringan,0,29
bmg2023dkzw,2023-02-18 17:01:45.049499+00:00,1.947081923,126.3912125,3.527231826,M,30,36.0,74.68960333,Northern Molucca Sea,Sedang,0,17
bmg2023dkyx,2023-02-18 16:32:33.712364+00:00,-2.593532324,129.6194,3.448355689,M,10,34.0,81.7335434,"Seram, Indonesia",Sedang,0,22
bmg2023dkym,2023-02-18 16:20:30.482942+00:00,2.437886,96.88272858,2.819125304,M,10,30.0,118.6359253,"Northern Sumatra, Indonesia",Ringan,0,18
bmg2023dktt,2023-02-18 13:56:52.316272+00:00,2.274847269,127.2621689,4.278914998,M,43,50.0,113.2296371,Northern Molucca Sea,Sedang,0,17
bmg2023dktg,2023-02-18 13:42:00.125862+00:00,-2.435068607,140.6873627,2.394572102,M,10,7.0,274.6897888,Near North Coast of West Papua,Ringan,0,15
bmg2023dkqy,2023-02-18 12:32:08.964195+00:00,-1.486254573,120.0680161,3.172811633,M,10,23.0,68.58970559,"Sulawesi, Indonesia",Sedang,0,29
